Nº GREVE,DATA ENTRADA,SINDICATO,EMPREGADOR,CAE,NIF,SETOR,DIAS,DURAÇÃO,OBSERVAÇÕES,ANO,MÊS
DSRPN,03-Jun-19,SNTCT,"CTT - Correios de Portugal, S.A. - Trabalhadores da CDP 3000 de Coimbra",53100,,Privado,21/06/2019,Total 1 dia,,2019,6
DSRPN,03-Jun-19,SNTCT,"CTT - Correios de Portugal, S.A. - Trabalhadores da CDP 3000 de Coimbra",53100,,Privado,05/07/2019,Total 1 dia,,2019,6
DSRPN,03-Jun-19,STAD,"JMS - Serviços de Logística, A.C.E (local de trabalho: Hospital da CUF e o Instituto CUF)",82990,,Privado,20 e 24/06/2019,Total + de 1 dia,,2019,6
DSRPN,03-Jun-19,SINDICATO NACIONAL DOS TÉCNICOS SUPERIORES DE SAÚDE DAS ÁREAS DE DIAGNÓSTICO E TERAPÊUTICA / SINDITE / SINTAP / SFP - SINDICATO DE FISIOTERAPEUTAS PORTUGUESES,"Escala Braga - Sociedade Gestora do Estabelecimento, S.A. ",86100,,Privado,21/06/2019,Total 1 dia,,2019,6
DSRPN,06-Jun-19,STAD,"Clece S.A. - Sucursal em Portugal (local da greve no Centro Hospitalar Universitário de S. João, EPE e a Faculdade de Medicina do Hospital de S. João )",81210,,Privado,25 a 26 de junho de 2019,Total + de 1 dia,,2019,6
DSRPN,07-Jun-19,STIANOR,"Nestlé Portugal, Unipessoal, Lda.",10830 - 10893,,Privado,26/06/2019,Total 1 dia,,2019,6
DSRPN,11-Jun-19,CESP,"Trabalhadores das empresas do Comércio Alimentar e não Alimentar, Armazenagem e Distribuição do Grupo Sonae SR",70220,,Privado,23/06/2019,Total 1 dia,,2019,6
DSRPN,12-Jun-19,SINDICATO NACIONAL DOS TÉCNICOS SUPERIORES DE SAÚDE DAS ÁREAS DE DIAGNÓSTICO E TERAPÊUTICA / SINDITE / SINTAP / SFP - SINDICATO DE FISIOTERAPEUTAS PORTUGUESES,"Escala Braga - Sociedade Gestora do Estabelecimento, S.A. ",86100,,Privado,28/06/2019,Total 1 dia,,2019,6
DSRPN,12-Jun-19,CESP,Clece S.A. - Sucursal em Portugal (local da greve: (Hospital Amato Lusitano),81210,,Privado,01/07/2019 até 31/12/2019,Trabalho Extraodinario,,2019,6
DSRPN,12-Jun-19,FEVICCOM,"Amorim & Irmãos, S.A. (Unidade Industrial de Sousa)",16294,,Privado,24/06/219,Total 1 dia,,2019,6
DSRPN,12-Jun-19,FEVICCOM,"Amorim & Irmãos, S.A. ",16294,,Privado,24/06/219,Total 1 dia,,2019,6
DSRPN,12-Jun-19,FEVICCOM,"Amorim Distribuição, S.A.",16294,,Privado,24/06/219,Total 1 dia,,2019,6
DSRPN,12-Jun-19,FEVICCOM,"Portocork Internacional, S.A.",46762,,Privado,24/06/219,Total 1 dia,,2019,6
DSRPN,12-Jun-19,FEVICCOM,"Vasconcelos & Lyncke, S. A.",16294,,Privado,24/06/219,Total 1 dia,,2019,6
DSRPN,12-Jun-19,SITE-CN,"Fábrica de Papel e Cartão da Zarrinha, S.A.",17211,,Privado,04/07/2019 a 25/07/2019,Parcial + de 1 dia,,2019,6
DSRPN,12-Jun-19,FEVICCOM,"Amorim Revestimentos, S.A.",16295,,Privado,25/06/219,Total 1 dia,,2019,6
DSRPN,13-Jun-19,FEVICCOM,"Amorim & Irmãos, S.A.- Unidade Industrial Champcork",16294,,Privado,24/06/219,Total 1 dia,,2019,6
DSRPN,13-Jun-19,FEVICCOM,"Amorim Top Series, S.A .",16294,,Privado,24/06/219,Total 1 dia,,2019,6
DSRPN,13-Jun-19,FEVICCOM,"Amorim Cork Composites, S.A.",16295,,Privado,28/06/2019,Total 1 dia,,2019,6
DSRPN,13-Jun-19,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE","Pefaco Portugal, S.A. (local de trabalho: Bingo da Boavista)",92000,,Privado,01/06/2019,Total 1 dia,,2019,6
DSRPN,14-Jun-19,CESP,"El Corte Inglês Grandes Armazéns, S.A.",47191,,Privado,31/12/2019,Total 1 dia,,2019,6
DSRPN,14-Jun-19,SINTAP,"Entidades Públicas Empresariais da Saúde, E.P.E ",86100,,Setor Empresarial Estado,28/06/2019,Total 1 dia,,2019,6
DSRPN,17-Jun-19,SINDETELCO,"CTT - Correios de Portugal, SA (CDP Sertã)",53100,,Privado,01/07/2019 até 05/07/2019,Total + de 1 dia,,2019,6
DSRPN,18-Jun-19,SITE-NORTE,"Preh Portugal, Lda.",29310,,Privado,29/06/2019 até 31/12/2019,Parcial + de 1 dia,,2019,6
DSRPN,18-Jun-19,SINDEQ,"Alfatubo-Empresa de Plásticos Técnicos, Lda.",22210,,Privado,01/07/2019 até 02/07/2019,Total 1 dia,,2019,6
DSRPN,19-jun-19,SITE-NORTE,"CNB Camac - Companhia Nacional de Borrachas, S.A.",22111,,Privado,01/07/2019,Por tempo indeterminado,,2019,6
DSRPN,19-jun-19,SITE-NORTE,"Sociedade de Construções Soares da Costa, S.A.",41200,,Privado,01/07/2019 até 31/07/2019,Total + de 1 dia,,2019,6
DSRPN,19-jun-19,SITE-NORTE,"Cerisol - Isoladores Cerâmicos, S.A.",23430,,Privado,01/07/2019 até 31/07/2019,Total + de 1 dia,,2019,6
DSRPN,19-jun-19,SITE-CN,"Renault Cacia, S.A.",29320,,Privado,01/07/2019 até 31/12/2019,Trabalho Extraodinario,,2019,6
DSRPN,19-jun-19,SITE-CSRA,"Planeta - Plásticos, S.A.",15201,,Privado,02/07/2019,Total 1 dia,,2019,6
DSRPN,21-jun-19,FNAM - Federação Nacional dos Médicos,Todos os serviço de saúde dependentes do Ministério da Saúde (hospitais e centros de saúde),8690,,Setor Empresarial Estado,03/07/2019,Total 1 dia,,2019,6
DSRPN,21-jun-19,"STICCCMMSRC - SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS DE CERÂMICA, CIMENTOS, CONSTRUÇÃO, MADEIRAS, MÁRMORES E SIMILARES DA REGIÃO CENTRO","Sonae Arauco Portugal, S.A.",16211,,Privado,27/06/2019 até 28/06/2019,Total + de 1 dia,,2019,6
DSRPN,21-jun-19,SINDICATO NACIONAL DOS TÉCNICOS SUPERIORES DE SAÚDE DAS ÁREAS DE DIAGNÓSTICO E TERAPÊUTICA / SINDITE / SINTAP / SFP - SINDICATO DE FISIOTERAPEUTAS PORTUGUESES,"Escala Braga - Sociedade Gestora do Estabelecimento, S.A.",86100,,Privado,05/07/2019,Total 1 dia,,2019,6
DSRPN,21-jun-19,SITE-NORTE,"Auto-Sueco Portugal - Veículos Pesados, S.A.",45190 - 45310,,Privado,16/07 até 20/07/2019,Parcial + de 1 dia,,2019,6
DSRPN,25-jun-19,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE","AHRESP - Associação da Hotelaria, Restauração e Similares de Portugal",94110,,Privado,10/07/2019,Total 1 dia,,2019,6
DSRPN,25-jun-19,FEPCES,CNIS - Confederação Nacional das Instituições de Solidariedade,87301,,Privado,10/07/2019,Total 1 dia,,2019,6
DSRPN,25-jun-19,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE",CNIS - Confederação Nacional das Instituições de Solidariedade,87301,,Privado,10/07/2019,Total 1 dia,,2019,6
DSRPN,26-jun-19,FNSTFPS,CNIS - Confederação Nacional das Instituições de Solidariedade,87301,,Privado,10/07/2019,Total 1 dia,,2019,6
DSRPN,26-jun-19,STAL,CNIS - Confederação Nacional das Instituições de Solidariedade,87301,,Privado,10/07/2019,Total 1 dia,,2019,6
DSRPN,26-jun-19,STAL,"AGERE - Empresa de Águas, Efluentes e Resíduos de Braga, E.M.",36001,,Privado,10/07/2019,Total 1 dia,,2019,6
DSRPN,26-jun-19,Sindicato dos Trabalhadores da Pesca do Norte,"Acuinova - Actividades Piscicolas, S.A.",3210,,Privado,02/07/2019 até 31/08/2019,Trabalho Extraodinario,,2019,6
DSRPN,27-jun-19,SINTTAV,"Editave Multimédia, Lda.",60100,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,Fundação Frei Pedro – Rádio F ,60100,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"Field Force Atlântico, S.A.",1111,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"J . Gomes & CA, Lda.",59140,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"Mobile World - Comunicações, S.A.",47420,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"Nos Technology - Concepção, Construção e Gestão de Redes de Comunicações, S.A.",61900,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,Rádio de Satão - CFAD,60100,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,Rádio de Lafões,60100,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"Grupo Visabeira, S.A.",62010,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"Viatel - Tecnologia de Comunicações, S.A.",42220,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,Raditaxis-Cooperativa dos Rádio-Táxis do Porto Crl ,52213,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"TLCI - Soluções Integradas de Telecomunicações, S.A.",47420,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"The Phone House - Comércio e Aluguer de Bens e Serviços, S.A.",47420,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"Tnord - Tech, S.A ",42220,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"Multi-Cinemas e Espectáculos, Lda.",59140,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"Talenter - Gestão de Projetos, S.A.",69200,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,"Somitel Comercial, Lda.",47420,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINTTAV,Winprovit - Soluções Inteligentes. S.A.,33120,,Privado,10/07/2019 até 11/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINDEPOR,"Entidades Públicas Empresariais da Saúde, E.P.E ",86100,,Setor Empresarial Estado,02/07/2019 até 05/07/2019,Total + de 1 dia,,2019,6
DSRPN,27-jun-19,SINDEPOR,"Escala Braga - Sociedade Gestora do Estabelecimento, S.A.",86100,,Privado,02/07/2019 até 05/07/2019,Total + de 1 dia,,2019,6
DSRPN,28-jun-19,SINDICATO NACIONAL DOS TÉCNICOS SUPERIORES DE SAÚDE DAS ÁREAS DE DIAGNÓSTICO E TERAPÊUTICA / SINDITE / SINTAP / SFP - SINDICATO DE FISIOTERAPEUTAS PORTUGUESES,"Escala Braga - Sociedade Gestora do Estabelecimento, S.A.",86100,,Privado,12/07/2019,Total 1 dia,,2019,6
567,01-Jul-19,SINDICATO NACIONAL DOS TÉCNICOS SUPERIORES DE SAÚDE DAS ÁREAS DE DIAGNÓSTICO E TERAPÊUTICA;SINDITE;SFP - SINDICATO DE FISIOTERAPEUTAS PORTUGUESES;SINTAP,TEC.SUP.DIAGNOSTICO E TERAPEUTICA,86100,,Setor Empresarial Estado, DIA 12/07/2019,Total 1 dia,,2019,7
573,01-Jul-19,FIEQUIMETAL,INCM - IMPRENSA NACIONAL CASA DA MOEDA,18120,,Setor Empresarial Estado,"DIAS 8,9,11 E 12 JULHO DE 2019",Total + de 1 dia,,2019,7
574,01-Jul-19,SNPVAC - SINDICATO NACIONAL DO PESSOAL DE VÔO DA AVIAÇÃO CIVIL,SATA INTERNACIONAL/ AZORES AIRLINES,51100,,Privado,"16,17,18,19,22,23,24,25 E 26 JULHO DE 2019",Total + de 1 dia,DESCONVOCADA,2019,7
575,03-Jul-19,STEFFAS,OGMA - INDÚSTRIA AERONÁUTICA DE PORTUGAL S.A,33160,,Privado,DAS 12H ÀS 24H DIA 10/07/2019,Parcial 1 dia,,2019,7
576,03-Jul-19,STEFFAS,FORÇAS ARMADAS,33150,,Setor Empresarial Estado,DIA 10/07/2019 DAS 12H-24H NO DISTRITO LISBOA E DAS 0H-24H OUTROS DISTRITOS,Total 1 dia,,2019,7
577,03-Jul-19,STEFFAS,"ARSENAL DO ALFEITE, SA",33150,,Setor Empresarial Estado,DAS 12H ÀS 24H DIA 10/07/2019,Parcial 1 dia,,2019,7
581,04-Jul-19,"STIHTRSA - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO ALGARVE",HOTEL DONA FILIPA,55111,,Privado,11/07/2019,Total 1 dia,,2019,7
582,04-Jul-19,SINTAF,"ASSOC PORTUGUESA BANCOS
INTITUIÇÕES FINANCEIRAS - BANCOS, PARABANCÁRIAS COMPANHIAS DE SEGUROS",64921,,Privado,DAS 08H ÀS 24H DIA 10/07/2019,Parcial 1 dia,,2019,7
583,05-Jul-19,SINDICATO NACIONAL DOS TÉCNICOS SUPERIORES DE SAÚDE DAS ÁREAS DE DIAGNÓSTICO E TERAPÊUTICA;SINDITE;SFP - SINDICATO DE FISIOTERAPEUTAS PORTUGUESES;SINTAP,TEC.SUP.DIAGNOSTICO E TERAPEUTICA,86100,,Setor Empresarial Estado,19/07/2019,Total 1 dia,,2019,7
584,05-Jul-19,SNTCT,CTT-TRABALHADORES DA LOGÍSTICA/ TRANSPORTES CPL-S,53100,,Privado,DE 17/07/2019 A 30/09/2019,Total + de 1 dia,,2019,7
587,09-Jul-19,SPAC,SATA AIR AÇORES,51100,,Setor Empresarial Estado,"DIAS 22,24,26,29 E 31/07/2019 E 02/08/2019 DAS 00:00 AS 24:00H",Total + de 1 dia,DESCONVOCADA,2019,7
588,09-Jul-19,CENA-STE,OPART(TEATRO NAC.S.CARLOS E COMPANHIA NACIONAL BAILADO),90010,,Privado,"DIAS-6/07,DE 9 A13/07 E DE 16 A 20/07 NO HORARIO DAS 20:30; DE 25 A 27/07 NO HORARIO DAS 21:00",Parcial,,2019,7
589,09-Jul-19,SINTAB,"ASS.PATRONAIS AGRICULTURA E IND. ALIMENTAÇAO,BEBIDAS,TABACOS",10,,Privado,DIA 10 DE JULHO DE 2019,Total 1 dia,,2019,7
594,11-Jul-19,SITE-CSRA,DUNLOP(PLANETA PLASTICOS SA),15201,,Privado,DAS 00H DE 17/07 AS 24:00H DE 30/08/2019,Total + de 1 dia,,2019,7
595,11-Jul-19,SITE-CSRA,"JOAO DEUS&FILHOS,SA E GIGP-EMP.TRAB.TEMP. E RECURSOS HUMANOS,LDA",29320,,Privado,DAS 03H30 DE 29/07 AS 00H DE 02/08/2019,Total + de 1 dia,,2019,7
596,11-Jul-19,STHA - SINDICATO DOS TÉCNICOS DE HANDLING DE AEROPORTOS, LOJAS FRANCAS PORTUGAL SA,47112,,Setor Empresarial Estado,00H 16/07 AS 24H 16/09/2019(1H ENTRADA+1H SAIDA);GREVE TOTAL AO BACO HORAS E TRABALHO EXTRAORDINARIO,Parcial + de 1 dia,GREVE TOTAL TAMBÉM AO BANCO DE HORAS E TRAB. EXTRAORDINARIO,2019,7
599,16-Jul-19,SNMMP / SIMM,"MOTORISTAS( ANTRAM, ANAREC E APETRO)",94110,,Privado,DAS 00:01 DE 12/08/2019 POR T.INDETERMINADO,Por tempo indeterminado,,2019,7
600,16-Jul-19,"STIHTRSA - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO ALGARVE","TRABALHADORES HOTELARIA, TURISMO, RESTAURAÇÃO E SIMILARES E COMPLEMENTARES DISTRITO FARO",55111,,Privado,DIA 01/08/2019,Total 1 dia,,2019,7
601,16-Jul-19,SNTAP - SINDICATO NACIONAL DOS TRABALHADORES DAS ADMINISTRAÇÕES PORTUÁRIAS,"PORTOS DOURO,LEIXOES,V.CASTELO,AVEIRO,F.FOZ,LISBOA,SETUBAL,SINES E ALGARVE, APRAM AÇORES, TERMINAL GRANÉIS LIQUIDOS SINES, DOCA PESCA",52240,,Privado,"DE DIA 30/07/2019 A 31/07/2019 E DE
 DIA 04/08/2019 A 06/08/2019",Total + de 1 dia,DESCONVOCADA,2019,7
602,16-Jul-19,SINDICATO NACIONAL DOS TÉCNICOS SUPERIORES DE SAÚDE DAS ÁREAS DE DIAGNÓSTICO E TERAPÊUTICA,TEC.SUP.DIAGNOSTICO E TERAPEUTICA DE RADIOLOGIA - UNIDADE LOCAL SAUDE LITORAL ALENTEJANO,86100,,Setor Empresarial Estado,23 E 24 DE JULHO DE 2019,Total + de 1 dia,,2019,7
605,17-Jul-19,FESAHT,SUCH-SERV.UTILIZAÇAO COMUM HOSPITAIS,33130,,Privado,DIA 29/07/2019,Total 1 dia,DESCONVOCADA,2019,7
606,18-Jul-19,"SITE SUL - SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS TRANSFORMADORAS, ENERGIA E ACTIVIDADES DO AMBIENTE DO SUL",REN ATLÂNTICO(SINES),52102,,Privado,DE DIA 02/08/2019 A 07/08/2019,Total + de 1 dia,DESCONVOCADA,2019,7
609,18-Jul-19,SINDICATO NACIONAL DOS TÉCNICOS SUPERIORES DE SAÚDE DAS ÁREAS DE DIAGNÓSTICO E TERAPÊUTICA,TECN.SUP.DIAG.TERAPEUTICA RADIOLOGIA,86100,,Setor Empresarial Estado, DIAS 30 E 31/07/2019,Total + de 1 dia,,2019,7
617,26-Jul-19,"STIHTRSA - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO ALGARVE",TRAB.FUNDAÇAO INATEL,55111,,Setor Empresarial Estado,DE 1 A 16 DE AGOSTO DE 2019,Total + de 1 dia,,2019,7
618,26-Jul-19,SINTAB,"COMPANHIA LEZIRIAS,SA",1500,,Setor Empresarial Estado,DIA 1 DE AGOSTO DE 2019,Total 1 dia,DESCONVOCADA,2019,7
623,29-Jul-19,ASCR - ASSOCIAÇÃO SINDICAL DOS CONSERVADORES DOS REGISTOS,TRAB. ABRANGIDOS NO AMBITO SINDICATO,84111,,Setor Empresarial Estado,DE 12 A 17/08/2019,Total + de 1 dia,,2019,7
624,29-Jul-19,STRUN,"TRAB. SETOR ROD.MERCADORIAS (DISTRITOS-AVEIRO,VILA REAL,BRAGANÇA,BRAGA,VIANA DO CASTELO E PORTO)",49410,,Privado,DE 12 A 20/08/2019,Total + de 1 dia,,2019,7
625,30-Jul-19,"SINDICATO XXI - ASSOCIAÇÃO SINDICAL DOS TRABALHADORES ADMINISTRATIVOS, TÉCNICOS E OPERADORES DOS TERMINAIS DE CARGA CONTENTORIZADA DO PORTO DE SINES","PSA-SINES,TERMINAIS CONTENTORES SA E LABORSINES-EMPRESA TRAB. PORTUARIO UNIPESSOAL LDA",52240,,Privado,DAS 00H DE 12/08/2019 AS 23H59 DE 24/08/2019; C/ PARALISAÇÃO TOTAL ULTIMAS 3H CADA TURNO,Parcial + de 1 dia,,2019,7
627,30-Jul-19,FESAHT,FUNDAÇÃO INATEL (TODO O TERRITORIO NACIONAL),55111,,Setor Empresarial Estado,DIA 16/08/2019,Total 1 dia,,2019,7
DSRPN,02/07/2019,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE","Uniself - Sociedade de Restaurantes Públicos e Privados, S.A.",56290,,Privado,18/07/2019,Total 1 dia,,2019,7
DSRPN,02/07/2019,SITE-NORTE,"Amtrol - Alfa, Metalomecânica, S.A.",25290,,Privado,11/07/2019 até 31/07/2019,Total + de 1 dia,,2019,7
DSRPN,04/07/2019,SINTEXAV - SINDICATO DOS TRABALHADORES DO SECTOR TÊXTIL DE AVEIRO,"Huber Tricot Confecções, Lda.",14140,,Privado,09/07/2019,Total 1 dia,,2019,7
DSRPN,04/07/2019,SITE-CN,"Trabalhadores de Mangualde do Grupo PSA / Citroen, S.A. ",45200,,Privado,12/07/2019até 31/12/2019,Trabalho Extraodinario,,2019,7
DSRPN,10/07/2019,SITE-CN,"Fábrica de Papel e Cartão da Zarrinha, S.A.",17211,,Privado,01/08/2019 a 29/07/2019,Parcial + de 1 dia,,2019,7
DSRPN,11/07/2019,SINTEXAV - SINDICATO DOS TRABALHADORES DO SECTOR TÊXTIL DE AVEIRO,"Tescap Portugal - Têxteis e Componentes de Assentos, S.A.",13993,,Privado,19/07/2019,Total 1 dia,,2019,7
DSRPN,15/07/2019,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE","Pefaco Portugal, S.A. (local de trabalho: Bingo da Boavista)",92000,,Privado,01/08/2019,Total 1 dia,DESCONVOCADA,2019,7
DSRPN,15/07/2019,STRUN,"Auto Viação Cura, Lda.",49392,,Privado,12 A 23/08 E 11 A 24/09 E 11 A 24/10 E 11 A 22/11 E 11 A 24/12/2019,Parcial + de 1 dia,,2019,7
DSRPN,17/07/2019,STAD,"Clece, S.A. (Hospital de S. João e Faculdade de Medicina)",81210,,Privado,,Total 1 dia,,2019,7
DSRPN,17/07/2019,FEVICCOM,APCOR - Associação Portuguesa de Cortiça,94110,,Privado,25-Jul,Total 1 dia,,2019,7
DSRPN,18/07/2019,SITE-NORTE,"Bosch Car Multimedia Portugal, S.A.",26400,,Privado,31/07/2019,Total 1 dia,,2019,7
DSRPN,19/07/2019,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE","Sector Mais - Serviços Globais em Alimentação, Lda. (local de trabalho: Cantina da PT Tenente Valadim, Porto)",56290,,Privado,01/08/2019,Total 1 dia,DESCONVOCADA,2019,7
DSRPN,22/07/2019,SINTAP,"Serviço de Utilização Comum dos Hospitais (S.U.C.H.) (local de trabalho: Hospital Pediátrico de Coimbra (Centro Hospitalar de Coimbra, EPE)",56290,,Privado,06/08/2019 até 08/08/2019,Parcial + de 1 dia,,2019,7
DSRPN,23/07/2019,SITE-NORTE,"Amtrol - Alfa, Metalomecânica, S.A.",25290,,Privado,01/08/2019 até 10/08/2019,Total + de 1 dia,,2019,7
DSRPN,23/07/2019,SINTAP,"Rcc - Premium Shirtmakers, S.A.",14131,,Privado,06/08/2019,Total 1 dia,,2019,7
DSRPN,23/07/2019,SITE-NORTE,"Cerisol - Isoladores Cerâmicos, S.A.",23430,,Privado,01/08/2019 até 31/08/2019,Total + de 1 dia,DESCONVOCADA,2019,7
DSRPN,23/07/2019,SITE-NORTE,"Sociedade de Construções Soares da Costa, S.A.",41200,,Privado,01/08/2019 até 31/08/2019,Total + de 1 dia,,2019,7
DSRPN,23/07/2019,SITE-NORTE,"CNB Camac - Companhia Nacional de Borrachas, S.A.",22111,,Privado,01/07/2019,Por tempo indeterminado,,2019,7
DSRPN,26/07/2019,STRUN,ANTRAM - Associação Nacional de Transportadores Publicos Rodoviarios de Mercadorias ,94110,,Privado,12/08/2019 até 20/08/2019,Total + de 1 dia,,2019,7
DSRPN,16/07/2019,SNTAP - SINDICATO NACIONAL DOS TRABALHADORES DAS ADMINISTRAÇÕES PORTUÁRIAS,"Greve de Sector: Portos de Viana do Castelo, Douro e Leixões, Aveiro e Figueira da Foz, Lisboa, Setúbal e Outros",52240,,Privado,30/07/2019 at´31/07/2019 e no dia 04/08/2019 até 06/08/2019,Total + de 1 dia,DESCONVOCADA,2019,7
DSRPN,06-Aug-19,STRUN,"Mar de Prata - Viagens e Turismo, Unipessoal, Lda.",49392,,Privado,01/09/2019 ate 10/01/2020,Total + de 1 dia,,2019,8
DSRPN,07-Aug-19,SITE-NORTE,"Amtrol - Alfa, Metalomecânica, S.A.",25290,,Privado,01/09/2019 até 30/09/2019,Total + de 1 dia,,2019,8
DSRPN,07-Aug-19,SITE-CSRA,"Novares Portugal, S.A.",22292,,Privado,04 a 05 de setembro de 2019,Total + de 1 dia,,2019,8
DSRPN,07-Aug-19,"STIHTRSC - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO CENTRO","Uniself - Sociedade de Restaurantes Públicos e Privados, S.A. (cantina do Hospital de S. Sebastião - CHEDV)",56290,,Privado,43700,Total 1 dia,DESCONVOCADA,2019,8
DSRPN,13-Aug-19,SITE-CN,"Fábrica de Papel e Cartão da Zarrinha, S.A.",17211,,Privado,05/09/2019 a 26/09/2019,Parcial + de 1 dia,,2019,8
DSRPN,14-Aug-19,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE","Pefaco Portugal, S.A. (local de trabalho: Bingo da Boavista)",92000,,Privado,43709,Total 1 dia,,2019,8
DSRPN,22-Aug-19,SITE-NORTE,"CNB Camac - Companhia Nacional de Borrachas, S.A.",22111,,Privado,43707,Por tempo indeterminado,,2019,8
DSRPN,22-Aug-19,SITE-NORTE,"Cerisol - Isoladores Cerâmicos, S.A.",23430,,Privado,01/09/2019 até 30/09/2019,Total + de 1 dia,,2019,8
DSRPN,22-Aug-19,SITE-NORTE,"Sociedade de Construções Soares da Costa, S.A.",41200,,Privado,01/09/2019 até 30/09/2019,Total + de 1 dia,,2019,8
DSRPN,27-Aug-19,Sindicato dos Trabalhadores da Pesca do Norte,"Acuinova - Actividades Piscicolas, S.A.",3210,,Privado,01/09/2019 até 31/10/2019,Trabalho Extraodinario,,2019,8
DSRPN,29-Aug-19,STFPSN,Agrupamento de Escolas Alcaides de Faria,85,,Setor Empresarial Estado,43721,Parcial 1 dia,,2019,8
DSRPN,30-Aug-19,SITE-CN,"Dura Automotive Portuguesa - Industria de Componentes Para Automóveis, Lda.",29320,,Privado,09/08/2019 até 20/09/2019,Total + de 1 dia,,2019,8
628,01-Aug-19,CESP,UMP E ST CASAS MISERICORDIA,94995,,Setor Empresarial Estado,DE 15/08 A 31/12/19,Trabalho suplementar/Feriado,,2019,8
633,02-Aug-19,SNPVAC - SINDICATO NACIONAL DO PESSOAL DE VÔO DA AVIAÇÃO CIVIL,TRIPULANTES CABINE RYANAIR;CREWLINK LTD E CREWLINK LDA,51100,,Privado,DE 21 A 25/08/2019,Total + de 1 dia,,2019,8
636,05-Aug-19,STAL,"EMARP-EMP.MUN.AGUAS E RESIDUOS PORTIMAO,EM,SA",36002,,Privado,DE 16 A 18/08/2019,Total + de 1 dia,DESCONVOCADA,2019,8
639,08-Aug-19,SINTAB,APAPOL,10711,,Privado,DIA 16/08/2019,Total 1 dia,,2019,8
